Longitude,Latitude
145.218009,-37.743907
145.231891,-37.743775
145.046785,-37.74258
145.137086,-37.740494
144.31381,-37.740056
145.16381,-37.739828
145.266901,-37.739781
145.266915,-37.739777
145.783127,-37.739208
148.411297,-37.737723
145.474477,-37.73751
144.959104,-37.737068
145.220078,-37.736692
148.951748,-37.736121
144.849055,-37.733687
145.225704,-37.732319
145.225781,-37.732206
145.225794,-37.732193
146.371441,-37.731992
145.240997,-37.731974
146.670619,-37.731938
145.146014,-37.731274
144.904882,-37.730198
145.237437,-37.729295
145.064465,-37.72914
145.485356,-37.728934
145.346273,-37.721928
148.5474,-37.720112
145.527839,-37.719278
144.900777,-37.718582
145.05348,-37.716857
145.285233,-37.714392
145.802384,-37.714011
145.709079,-37.710445
144.83934,-37.710154
145.29227,-37.709297
148.452336,-37.709103
145.149286,-37.708789
144.766922,-37.707312
145.81978,-37.705511
145.819763,-37.705338
145.819889,-37.705315
145.817022,-37.705073
146.667914,-37.704824
145.118215,-37.703576
144.85415,-37.702382
145.2,-37.7
145.1,-37.7
145.3,-37.7
176.2,-37.7
148.5,-37.7
145.13359,-37.699643
145.039791,-37.698571
144.775823,-37.698079
176.1395,-37.697167
145.330253,-37.694899
149.427457,-37.693521
145.053125,-37.690837
149.4924,-37.69021
144.924762,-37.689767
145.035439,-37.687628
145.204087,-37.687119
176.250222,-37.686999
145.572667,-37.685247
143.368283,-37.684871
148.470133,-37.684796
145.142346,-37.684707
146.361343,-37.681609
148.730626,-37.681399
145.348413,-37.679729
144.856123,-37.677298
145.527813,-37.674195
178.347703,-37.673742
147.868626,-37.671434
145.154832,-37.668245
144.503913,-37.667535
145.182246,-37.666062
